timestamp,entropy_src_ip,entropy_dst_ip,window_tx,median_packet_size,mean_packet_size,std_dev_packet_size,packet_frequency,unique_ip,tcp_count,udp_count,icmp_count,type_attack
2024-05-30 21:54:41,2.0403733936884962,2.1180782093497093,1221,86.0,111.0,51.887991253888764,2.199250495431157,11,7,4,0,Normal
2024-05-30 21:54:46,1.922023142851573,1.8339272176418302,2546,164.0,195.84615384615384,118.21157443905798,2.641461435272613,13,5,8,0,Normal
2024-05-30 21:54:51,1.7783283537314114,2.209888638014727,2355,164.0,168.21428571428572,124.32801004452959,2.64228616638627,14,9,5,0,Normal
2024-05-30 21:54:56,1.789929075309999,2.3685225277282065,1151,66.0,104.63636363636364,50.83533618418076,2.172986303469785,11,7,3,0,Normal
2024-05-30 21:55:02,1.83748482971194,2.008805622540176,4316,164.0,205.52380952380952,153.44197570839947,4.0928157051862994,21,6,12,0,Normal
2024-05-30 21:55:07,1.684185736908434,2.012595115586518,3839,164.0,182.8095238095238,112.33903576636263,4.192342267613976,21,9,12,0,Normal
2024-05-30 21:55:12,2.199687794731328,2.199687794731328,2250,143.0,173.07692307692307,155.45984469826755,2.582379905429275,13,6,7,0,Normal
2024-05-30 21:55:17,2.2200683022340693,2.2920717524577867,1674,66.0,88.10526315789474,47.468432432115634,3.789837172637854,19,16,3,0,Normal
2024-05-30 21:55:22,2.072808552314143,2.218542602257215,5988,256.0,230.30769230769232,128.92209013758577,5.29084809446036,26,8,18,0,Normal
2024-05-30 21:55:27,2.176994582649833,2.0086985646761693,7088,256.0,244.41379310344828,118.0261564351468,5.553757499966486,29,7,22,0,Normal
2024-05-30 21:55:33,2.1261207468426804,1.8814963295286755,4721,174.0,236.05,147.04981298866042,3.9723871424950885,20,5,15,0,Normal
2024-05-30 21:55:38,1.8899168453199877,2.6069367321753214,4071,164.0,185.04545454545453,135.06748389827794,4.314796574992929,22,9,10,0,Normal
2024-05-30 21:55:43,2.6764578868080724,1.7107382733922885,9335,349.0,274.55882352941177,134.83545335322185,6.43836111896444,34,6,27,0,Normal
2024-05-30 21:55:48,2.6940895195378562,1.0827206506890084,17986,349.0,321.17857142857144,120.75286260180589,10.912922478691058,56,6,50,0,Normal
2024-05-30 21:55:53,1.6225562489182659,2.48345859334435,1415,64.5,88.4375,45.00273429192942,3.130267041124861,16,12,4,0,Normal
2024-05-30 21:55:59,1.7244078178625923,2.467720100474499,1570,101.0,112.14285714285714,52.448419754020016,2.6797043214251737,14,9,5,0,Normal
2024-05-30 21:56:04,1.9192407046368487,2.256779649447039,1725,66.0,86.25,45.12745838178791,3.999252139849848,20,18,2,0,Normal
2024-05-30 21:56:09,1.66240344142664,1.7189514568588302,11089,452.0,346.53125,184.82018023862412,6.375084893220316,32,7,25,0,Normal
2024-05-30 21:56:14,1.789929075309999,1.789929075309999,1169,63.0,106.27272727272727,52.82060704806051,2.1996845652333454,11,7,3,0,Normal
2024-05-30 21:56:19,1.4353713907745331,2.3685225277282065,1145,66.0,104.0909090909091,51.425947722658,2.199696881769692,11,7,3,0,Normal
2024-05-30 21:56:24,2.364801762387308,2.2096801756712035,3471,164.0,150.91304347826087,72.41301410987096,4.601386857999001,23,8,13,0,Normal
2024-05-30 21:56:29,1.561278124459133,1.9056390622295665,869,103.0,108.625,50.63580131685486,1.5373292363509186,8,5,3,0,Normal
2024-05-30 21:56:34,2.0279610201881306,2.4275019499768535,2634,164.0,125.42857142857143,51.30912053758217,4.024341517119262,21,11,10,0,Normal
2024-05-30 21:56:39,1.9015064025015063,2.1895415173391393,3092,164.0,181.88235294117646,145.9137063081509,3.4015735679325254,17,8,9,0,Normal
2024-05-30 21:56:44,2.016875695766564,2.224394445405986,1696,66.0,94.22222222222223,49.19751072695035,3.588243479065191,18,14,4,0,Normal
2024-05-30 21:56:50,1.3709505944546687,1.9219280948873623,1022,66.0,102.2,50.613832101511534,1.9972330333555892,10,8,2,0,Normal
2024-05-30 21:56:55,1.789929075309999,2.3685225277282065,1151,66.0,104.63636363636364,50.83533618418076,2.1923395272239743,11,7,3,0,Normal
2024-05-30 21:57:00,1.3709505944546687,2.1219280948873624,982,63.0,98.2,53.994073748884695,1.9929239243143295,10,6,2,0,Normal
2024-05-30 21:57:05,1.419556298571613,2.2577560641285177,1303,66.0,100.23076923076923,48.4325920876775,2.5861768845520694,13,8,4,0,Normal
2024-05-30 21:57:11,2.0783898247235197,1.9232196723355077,4085,169.0,204.25,122.83357643576124,3.985690573702294,20,7,13,0,Normal
2024-05-30 21:57:16,1.7161182137782958,1.291314688649721,5748,174.0,229.92,118.44050658452959,5.000312019470015,25,5,20,0,Normal
2024-05-30 21:57:21,2.310443057719024,2.0264616915928486,5874,174.0,217.55555555555554,127.82926498910304,5.279195122180127,27,11,16,0,Normal
2024-05-30 21:57:26,1.4355205042826666,1.836591668108979,956,66.0,106.22222222222223,51.81329254110973,1.80134740786108,9,7,2,0,Normal
2024-05-30 21:57:31,1.9254106352407239,2.145136370153053,1517,66.0,89.23529411764706,45.990445825915145,3.389040520763954,17,14,3,0,Normal
2024-05-30 21:57:36,1.6858157091530304,2.1867043459100244,1074,66.0,97.63636363636364,50.370035694525455,2.109061486811655,11,8,2,0,Normal
2024-05-30 21:57:41,1.802689692334833,1.958229168669878,6201,318.0,229.66666666666666,140.53100356491788,5.297126622710979,27,6,18,0,Normal
2024-05-30 21:57:46,2.647823642151917,1.1722293808128152,26575,349.0,332.1875,107.19539329537442,15.947837812084236,80,7,73,0,Normal
2024-05-30 21:57:51,1.4353713907745331,2.2312702546075758,1067,66.0,97.0,47.17086928487654,2.2042917560490274,11,8,3,0,Normal
2024-05-30 21:57:57,1.9219280948873623,1.9219280948873623,1638,164.0,163.8,115.3263196325973,1.9526917465187412,10,6,4,0,Normal
2024-05-30 21:58:02,1.8629613523404251,2.0669687830474586,5744,164.0,220.92307692307693,133.04652832082786,4.979432072790104,26,11,15,0,Normal
2024-05-30 21:58:07,1.7399546474223628,2.1610072790013106,3675,164.0,193.42105263157896,133.7996600536448,3.7816152990620795,19,10,9,0,Normal
2024-05-30 21:58:12,1.836591668108979,1.5304930567574826,1156,164.0,128.44444444444446,62.670409659691714,1.7981565299255204,9,6,3,0,Normal
2024-05-30 21:58:17,2.2516291673878226,2.642079563925711,3203,66.0,133.45833333333334,122.66586701505662,4.891192368761666,24,13,9,0,Normal
2024-05-30 21:58:23,2.243215692534584,2.371510777487775,3559,164.0,142.36,59.703185844643166,4.813470323415146,25,9,15,0,Normal
2024-05-30 21:58:28,2.147348781633051,2.107735252622104,2700,164.0,150.0,89.33395522171598,3.5351865959865028,18,10,7,0,Normal
2024-05-30 21:58:33,2.117492461184755,2.084962500721156,1193,80.0,99.41666666666667,46.78222300071779,2.345182760092494,12,9,3,0,Normal
2024-05-30 21:58:38,1.6697367178034825,2.5306390622295662,1654,85.0,103.375,45.841949947618936,3.0743737116452667,16,9,7,0,Normal
2024-05-30 21:58:43,1.8910611120726526,1.8910611120726526,968,63.0,107.55555555555556,54.113278532909526,1.8051196804376572,9,5,4,0,Normal
2024-05-30 21:58:48,1.5219280948873621,1.8464393446710154,1096,103.0,109.6,50.646223946114674,1.9220837232760686,10,6,4,0,Normal
2024-05-30 21:58:54,1.3092966682370037,1.9362600275315274,1088,66.0,98.9090909090909,49.36773798462927,2.0885079281659595,11,9,2,0,Normal
2024-05-30 21:58:59,2.120952031026403,2.120952031026403,2355,164.0,168.21428571428572,119.49009437213289,2.681215709166234,14,6,6,0,Normal
2024-05-30 21:59:04,1.7363918270255536,2.622733639029705,1839,66.0,87.57142857142857,46.68391323681039,4.198522120213685,21,16,3,0,Normal
2024-05-30 21:59:09,2.120952031026403,2.270942421748537,2311,125.0,165.07142857142858,119.20778035832721,2.7912900585014517,14,7,7,0,Normal
2024-05-30 21:59:14,1.5304930567574826,1.836591668108979,1033,143.0,114.77777777777777,50.81289813899568,1.7995047762855663,9,6,3,0,Normal
2024-05-30 21:59:19,1.939353872167201,2.2037016960573483,5355,164.0,267.75,206.20860190593407,3.913807010959051,20,10,10,0,Normal
2024-05-30 21:59:24,1.8422921890824147,1.7397218324096135,5047,174.0,201.88,114.64111653329272,4.99892423150538,25,8,17,0,Normal
2024-05-30 21:59:29,1.5566567074628228,1.5566567074628228,726,63.0,103.71428571428571,52.319661111053755,1.3736767813104602,7,5,2,0,Normal
2024-05-30 21:59:35,1.4353713907745331,2.1867043459100244,1165,66.0,105.9090909090909,49.66332933857471,2.1583321037380743,11,8,3,0,Normal
2024-05-30 21:59:40,1.8810947601100747,2.287783719941071,1304,66.0,100.3076923076923,51.15644874813644,2.4902225243692215,13,8,3,0,Normal
2024-05-30 21:59:45,2.6127101286830015,1.4475223187287691,17346,349.0,284.3606557377049,135.82040127627624,12.59475748381522,61,11,48,0,Normal
2024-05-30 21:59:51,2.6905918663641515,1.9916778468000018,20295,166.0,390.28846153846155,466.7877271036121,8.526579233155537,52,31,21,0,Normal
2024-05-30 21:59:56,1.7884504573082893,2.263809173883546,1426,64.5,101.85714285714286,51.023603981542756,2.6895183514482,14,11,3,0,Normal
2024-05-30 22:00:01,2.1820058147602133,1.8423709931771088,2038,150.0,145.57142857142858,76.82513938038984,2.882907222485688,14,6,8,0,Normal
2024-05-30 22:00:07,2.1478058735422754,2.260771793896794,8092,256.0,238.0,130.82386002920558,6.8072251888154085,34,10,24,0,Normal
2024-05-30 22:00:13,1.8407257708651215,1.9836369220739454,5184,164.0,225.3913043478261,130.95493387801136,3.69297267441067,23,9,14,0,Normal
2024-05-30 22:00:18,2.1180782093497093,2.1867043459100244,1252,143.0,113.81818181818181,52.13238076250635,2.1991119985749754,11,6,4,0,Normal
2024-05-30 22:00:23,2.1464393446710153,2.4464393446710155,2661,164.0,133.05,69.96175741074548,3.993944381528726,20,8,10,0,Normal
2024-05-30 22:00:28,1.8322628970242685,1.8322628970242685,2051,164.0,136.73333333333332,59.322246155122016,3.004063296014189,15,7,7,0,Normal
2024-05-30 22:00:33,2.498058793450166,2.4855880165740856,5530,124.0,158.0,109.64644479937714,6.996637416057842,35,17,18,0,Normal
2024-05-30 22:00:38,2.1967916319816365,2.472905595320056,2138,86.0,142.53333333333333,138.98674597081393,3.002917634773946,15,9,6,0,Normal
2024-05-30 22:00:43,1.960592748294277,2.17347613770566,4786,100.0,170.92857142857142,213.61395897597083,5.609354158995541,28,23,5,0,Normal
2024-05-30 22:00:48,2.022239203388239,1.3830271900137987,327803,1514.0,920.7949438202247,672.3921450433578,71.22170837671322,356,348,8,0,Normal
2024-05-30 22:00:53,1.384431504340598,2.188721875540867,1231,66.0,102.58333333333333,48.811641940103684,2.4117723431614397,12,9,3,0,Normal
2024-05-30 22:00:58,2.3511894468399483,2.640223928941852,4253,59.5,141.76666666666668,126.37159051340966,5.99935806868665,30,18,9,0,Normal
2024-05-30 22:01:03,2.0577174691301483,2.123219672335508,4440,164.0,222.0,134.18718269641107,3.9536325877375313,20,5,14,0,Normal
2024-05-30 22:01:08,2.057924310831006,2.2607845582978525,3002,125.0,166.77777777777777,122.80723628496253,3.4596802140696354,18,9,9,0,Normal
2024-05-30 22:01:13,1.5304930567574824,1.5304930567574824,953,63.0,105.88888888888889,52.07994803813,1.788228805067761,9,6,3,0,Normal
2024-05-30 22:01:18,1.7169171866886992,1.8024212838293647,1369,66.0,85.5625,45.54251962452231,3.2055308228818,16,16,0,0,Normal
2024-05-30 22:01:23,1.6337219019036167,2.1669431339798013,5980,66.0,157.3684210526316,214.36398227665705,7.606843116067214,38,33,5,0,Normal
2024-05-30 22:01:28,1.809200032697812,2.120952031026403,2673,164.0,190.92857142857142,135.4908875616545,2.79733078696308,14,7,7,0,Normal
2024-05-30 22:01:33,1.823829807603063,1.3605273114437082,4228,174.0,222.52631578947367,113.20515536942682,3.864243040549129,19,5,14,0,Normal
2024-05-30 22:01:39,2.0359960175450125,2.4090036069121488,6832,164.0,207.03030303030303,137.11518821524518,6.322554909952449,33,10,20,0,Normal
2024-05-30 22:01:44,2.714556872482136,1.4386849245863353,13555,349.0,276.6326530612245,135.0470354762386,9.779830078446214,49,13,36,0,Normal
2024-05-30 22:01:49,2.692427130751073,1.3694136517890763,12753,349.0,283.4,140.10018637468767,9.004244600904867,45,9,35,0,Normal
2024-05-31 00:21:45,2.6420497619017023,2.067975150843689,10912,212.0,253.7674418604651,240.95747354304373,8.715591402535264,43,16,27,0,Normal
2024-05-31 00:21:50,1.6158045319402516,2.377443751081734,2448,66.0,136.0,114.03508232118746,3.538022339859281,18,12,6,0,Normal
2024-05-31 00:21:55,1.8294732983598407,2.4662478973127313,1949,164.0,129.93333333333334,59.618192599984845,2.984889890396833,15,9,6,0,Normal
2024-05-31 00:22:00,1.558747334491347,5.168128316953768,27332,54.0,174.0891719745223,324.0423298564631,31.68002608658454,157,149,6,0,Normal
2024-05-31 00:22:05,0.17286354315108232,10.681878853767474,108996,54.0,60.823660714285715,58.94353701842153,359.66869535599875,1792,1764,26,0,ddos
2024-05-31 00:22:10,0.14972012866926565,10.45049150370264,87792,54.0,59.31891891891892,40.69185015579328,373.1589773225238,1480,1454,26,0,ddos
2024-05-31 00:22:15,1.669180336866731,2.4116022179746714,1505,78.0,115.76923076923077,62.64079998280041,2.800765600048949,13,8,5,0,Normal
2024-05-31 00:22:20,1.8149798205164813,2.303701696057348,2083,66.0,104.15,57.8673267051451,4.273160959717766,20,13,7,0,Normal
2024-05-31 00:22:25,2.0776640819175487,1.3390774650522599,4837,174.0,166.79310344827587,47.92909943997727,5.781992562363775,29,7,22,0,Normal
2024-05-31 00:22:30,2.117492461184755,2.4591479170272446,1084,66.0,90.33333333333333,43.683202975768864,2.389870295764373,12,8,4,0,Normal
2024-05-31 00:22:35,2.0131324651707385,2.4402239289418524,1548,78.0,103.2,48.02388294727253,2.9995218762129316,15,11,4,0,Normal
2024-05-31 07:35:23,1.789929075309999,2.004886164091843,1042,66.0,94.72727272727273,73.47985612532422,2.1925278650359576,11,5,4,0,Normal
2024-05-31 07:35:28,0.8453509366224364,2.0403733936884962,745,66.0,67.72727272727273,24.96940276378603,2.693495844180776,11,6,3,0,Normal
2024-05-31 07:35:33,1.6488134648359907,1.9641820333932258,3718,54.0,60.950819672131146,12.266743297689745,11.812072635339241,61,57,4,0,Normal
2024-05-31 07:35:39,0.9182958340544896,1.4591479170272448,464,64.5,77.33333333333333,29.39765674713245,1.2760378175074516,6,2,4,0,Normal
2024-05-31 07:35:44,0.863120568566631,0.863120568566631,456,66.0,65.14285714285714,1.355261854357877,1.4488209184903702,7,5,2,0,Normal
2024-05-31 08:03:15,1.8565680592400842,2.0160921463645978,30428,114.0,276.6181818181818,393.77372325228475,21.943132178645822,110,90,20,0,Normal
2024-05-31 08:03:20,0.9027495630342639,0.9534626890630143,638670,97.0,479.84222389181065,507.62452097517877,265.9378384788276,1331,1328,3,0,ddos
2024-05-31 08:03:26,0.9401431284318359,0.9852737824151941,691336,531.0,765.5991140642303,681.5034117292082,209.56872705448714,903,898,2,0,ddos
2024-05-31 08:03:31,1.1592989590540133,1.16013878344651,726248,1383.0,849.412865497076,689.1111821433075,190.959124026946,855,834,18,0,ddos
2024-05-31 08:03:38,1.0118659438835482,1.0398768232379818,649894,1226.0,854.0,676.801362365553,123.4494401543556,761,752,9,0,Normal
2024-05-31 08:03:44,0.986891238064312,0.9882706272512938,648126,348.0,744.9724137931034,682.8352718148086,189.20192020376393,870,860,10,0,ddos
2024-05-31 08:03:49,0.9418356895883466,0.9772673067630827,903162,97.0,564.47625,556.4300130617844,365.0868370450875,1600,1596,4,0,ddos
2024-05-31 08:03:54,0.9546707272105319,0.959988510248648,415424,1514.0,899.1861471861472,685.0123549164541,107.56298138508525,462,460,2,0,Normal
2024-05-31 08:03:59,1.0110817964639156,1.0271582467858524,440370,594.0,793.4594594594595,666.1630266580354,121.18303463716816,555,547,8,0,Normal
2024-05-31 08:04:04,0.9800376048430897,0.9962694637676952,685974,101.0,594.4315424610052,574.7798516787865,230.31357772384723,1154,1149,3,0,ddos
2024-05-31 08:04:09,0.9146765872205739,0.945869230713064,865714,767.0,821.3605313092979,664.7888430776742,269.57514547850354,1054,1049,3,0,ddos
2024-05-31 08:04:14,0.9544328328907732,0.975341628539046,431395,1000.0,820.1425855513309,673.6355034114761,113.85444034481878,526,524,2,0,Normal
2024-05-31 08:04:19,0.9543767200835862,0.9784655511935377,907836,407.0,621.8054794520548,564.9487701081292,342.49113980113,1460,1457,3,0,ddos
2024-05-31 08:04:24,0.9311790369625849,0.9268871914690225,424497,1514.0,910.9377682403433,675.5965877253172,102.42140915155072,466,462,4,0,Normal
2024-05-31 08:04:29,0.88278941891469,0.8870939306368203,535938,1369.0,837.403125,690.4932295035443,141.91096417413362,640,637,3,0,Normal
2024-05-31 08:04:34,0.9583071923968726,0.9825671931636689,692125,101.0,585.5541455160744,574.3266373099565,230.2465235112478,1182,1178,4,0,ddos
2024-05-31 08:04:39,0.960030322960673,0.9693412917352978,1047562,624.5,750.4025787965616,675.088556087781,296.5875015987256,1396,1392,4,0,ddos
2024-05-31 08:04:45,2.1999793267164867,2.5061440668531976,1633,66.0,77.76190476190476,35.260803493944216,4.346254056762492,21,16,3,0,Normal
2024-05-31 08:04:50,2.0132412914060267,2.1609640474436813,10717,66.0,267.925,434.4318351306681,9.04537999302149,40,36,3,0,Normal
2024-05-31 08:04:57,1.5219280948873621,1.9219280948873623,331,63.0,66.2,20.409801566894277,0.8516670274895973,5,2,2,0,Normal
2024-05-31 08:05:03,1.9516094970590272,2.104808314725732,14354,86.5,358.85,485.873828786857,7.5940465712500025,40,33,7,0,Normal
2024-05-31 08:05:08,2.6165318582467005,1.8754266464748406,17700,349.0,310.5263157894737,165.58668745362712,12.28597614020325,57,9,48,0,Normal
2024-05-31 08:05:13,1.829927976916362,1.7300284863197057,4644,212.0,160.13793103448276,72.19405082851168,5.592785075826594,29,4,23,0,Normal
2024-05-31 08:05:18,1.6338674956629196,1.7419617773870333,44027,114.0,536.9146341463414,631.1962549198673,17.71494493244557,82,74,6,0,Normal
2024-05-31 08:05:23,1.848168244609202,1.8119102225660089,37538,147.0,514.2191780821918,610.9472377410622,14.650241538331553,73,68,4,0,Normal
2024-05-31 08:05:28,1.6737949406953985,1.6737949406953985,3918,322.5,244.875,145.65621982943262,3.464371751339521,16,2,12,0,Normal
2024-05-31 08:05:34,2.2371579184019077,2.154656759464052,11135,327.0,236.91489361702128,136.91491841491617,9.057234398528335,47,10,34,0,Normal
2024-05-31 08:05:39,1.5219280948873621,1.9219280948873623,455,88.0,91.0,31.36239786751007,1.9428091388187645,5,3,2,0,Normal
2024-05-31 08:05:44,1.584962500721156,1.584962500721156,433,63.0,72.16666666666667,19.844534652028393,1.1922809347720984,6,4,2,0,Normal
2024-05-31 08:05:50,1.760495029766198,2.4116022179746714,1028,66.0,79.07692307692308,30.509674476899786,2.0155244999406197,13,7,6,0,Normal
2024-05-31 08:05:56,1.3787834934861753,1.8423709931771084,444,66.0,63.42857142857143,4.06578556307363,1.3936252792476653,7,5,2,0,Normal
2024-05-31 08:06:01,1.1630572674713602,1.3245878259372978,40785,339.0,627.4615384615385,555.8183731268025,12.609719105897199,65,63,2,0,Normal
2024-05-31 08:06:06,1.8919954870390203,2.4416298737872246,1208,66.0,92.92307692307692,50.4082739522019,3.9415522378466026,13,3,7,0,Normal
2024-05-31 08:06:12,1.6858157091530304,2.1626441180472606,1091,85.0,99.18181818181819,47.3724472698063,2.2185645040570487,11,5,6,0,Normal
2024-05-31 08:06:17,1.4911148500551858,2.73215889136457,655,63.0,59.54545454545455,6.513812406426493,2.080648980898129,11,8,2,0,Normal
2024-05-31 08:06:22,1.8332062193464953,1.578897902987479,4826,322.5,241.3,137.11604574228355,3.9488591153686836,20,6,14,0,Normal
2024-05-31 08:06:28,1.0949143184120975,0.9463729359854419,3946,345.5,281.85714285714283,125.60019173259771,2.214093336686103,14,1,13,0,Normal
2024-05-31 08:06:34,1.8754804560160951,2.12022916533294,33172,125.0,430.8051948051948,488.13203554863935,15.28600310325715,77,42,35,0,Normal
2024-05-31 08:06:39,2.2737288290053255,2.0353433020063356,3819,124.0,201.0,136.1728777384797,3.8656896644683103,19,4,15,0,Normal
2024-05-31 08:06:45,1.75,2.1556390622295662,620,63.0,77.5,33.27536626394967,1.2624288088779043,8,1,5,0,Normal
2024-05-31 08:06:51,1.75,2.5,549,64.5,68.625,21.93135597723041,1.6612485736623577,8,4,3,0,Normal
2024-05-31 08:06:57,1.4488156357251847,2.2359263506290326,491,63.0,70.14285714285714,30.399382378258803,1.3018007437745565,7,3,3,0,Normal
2024-05-31 08:07:02,1.9609640474436814,2.246439344671016,621,64.5,62.1,4.784349485562274,1.893049875617158,10,8,2,0,Normal
2024-05-31 08:07:08,2.426678197056295,1.6043855712075719,7223,349.0,240.76666666666668,124.33923578483004,4.904182892019538,30,6,24,0,Normal
2024-05-31 08:07:14,0.876716288999464,0.3809465857053901,5253,212.0,194.55555555555554,40.881339882852224,5.498780085455115,27,0,27,0,Normal
2024-05-31 08:07:22,1.9508257945180885,2.3553885422075336,1055,66.0,87.91666666666667,46.98130538369017,1.3986084079442356,12,5,7,0,Normal
2024-05-31 08:07:28,1.9945394855980234,1.9511153304307112,9675,105.0,293.1818181818182,369.8333330229659,6.6873135784686335,33,21,10,0,Normal
2024-05-31 08:07:33,2.304470650956676,2.1094008736333745,11083,338.0,240.93478260869566,133.821490796007,9.608537728863357,46,11,33,0,Normal
2024-05-31 08:07:38,1.7527152789797045,1.6577427265048887,1857,143.0,206.33333333333334,146.360286052376,1.7973840871994897,9,2,7,0,Normal
2024-05-31 08:07:44,1.6386009056011301,1.6758500391746802,23873,291.0,702.1470588235294,680.1131883458353,6.510176075370989,34,31,3,0,Normal
2024-05-31 08:07:49,1.8062737436906917,2.073627544975605,53201,155.0,554.1770833333334,616.1047326211346,20.547685720578443,96,90,6,0,Normal
2024-05-31 08:07:54,2.157959932743089,2.1789641281057635,64115,320.0,660.979381443299,645.5997607816059,25.386223916963495,97,91,6,0,Normal
2024-05-31 08:07:59,2.177944113008572,2.285028537517516,68675,144.5,464.02027027027026,570.4395823894794,28.134111507650005,148,138,10,0,Normal
2024-05-31 08:08:05,2.0472990984266435,2.8053676352885915,8566,66.0,295.37931034482756,462.92357407460594,4.7461264243698205,29,22,5,0,Normal
2024-05-31 08:08:10,1.8423709931771088,2.2359263506290326,432,54.0,61.714285714285715,15.790723187223255,2.7994792968507856,7,3,3,0,Normal
2024-05-31 08:08:16,1.5394847569315018,2.663532754804255,745,55.0,67.72727272727273,26.526456464480578,2.0915776351786626,11,7,3,0,Normal
2024-05-31 08:08:22,2.054585169337799,2.4182958340544896,901,64.5,75.08333333333333,33.70325981596175,2.02821140655954,12,9,3,0,Normal
2024-05-31 08:08:27,2.199687794731328,2.045841640885174,1045,63.0,80.38461538461539,37.89162371724118,2.423624145858921,13,9,4,0,Normal
2024-05-31 08:08:32,2.188721875540867,2.292481250360578,1065,64.5,88.75,56.0150649379254,2.3666197747254083,12,6,6,0,Normal
2024-05-31 08:10:05,2.4846987825969653,2.733941979590484,2275,66.0,98.91304347826087,50.88940527259195,4.59543214045239,23,7,12,0,Normal
2024-05-31 08:10:10,2.2398200465481315,1.788893443540719,9505,327.0,264.02777777777777,178.95584280162385,8.441697766115729,36,11,23,0,Normal
2024-05-31 08:10:15,2.0774623279270545,1.268067353402726,8993,364.0,310.1034482758621,109.79898398738086,6.170657841065558,29,2,27,0,Normal
2024-05-31 08:10:21,2.5941178916311856,2.4806821149663847,3303,122.0,183.5,136.82683703620913,3.529514189823548,18,7,11,0,Normal
2024-05-31 08:10:26,1.67405791986215,2.1654973265959447,6251,66.0,145.37209302325581,202.98654134052015,7.417083475134746,43,35,8,0,Normal
2024-05-31 08:10:31,1.9531983281769798,1.8818091355484672,74851,66.0,237.62222222222223,370.5623955961835,63.24582386821097,315,306,9,0,Normal
2024-05-31 08:10:38,1.2785309906324203,1.3141585265785323,190195,60.0,174.6510560146924,265.76557363537296,169.3852032614662,1089,1086,3,0,ddos
2024-05-31 08:10:43,1.945530556036326,2.5941178916311856,5389,64.5,299.3888888888889,508.00329601827593,4.086545774534373,18,14,4,0,Normal
2024-05-31 08:10:49,2.182798115178801,2.5722539283649275,2032,56.0,67.73333333333333,21.818850158113793,6.106801857689125,30,22,5,0,Normal
2024-05-31 08:10:56,1.0,1.561278124459133,576,64.5,72.0,27.54087870784082,1.4112520893146165,8,3,4,0,Normal
2024-05-31 08:11:03,2.199687794731328,2.449311833026446,939,66.0,72.23076923076923,18.671878675013875,1.8447435451713838,13,9,4,0,Normal
2024-05-31 08:11:08,2.6099720286726242,1.7629869315045754,8892,217.0,240.32432432432432,119.26533083028352,6.968017740196517,37,6,31,0,Normal
2024-05-31 08:11:14,0.4689955935892812,0.4689955935892812,3997,217.0,199.85,45.675239462973806,4.103219776042161,20,0,20,0,Normal
2024-05-31 08:11:19,0.9182958340544896,0.9182958340544896,710,77.5,118.33333333333333,68.78388054059047,1.1589508867519551,6,0,6,0,Normal
2024-05-31 08:11:24,2.0048861640918427,2.413088436425758,1418,66.0,128.9090909090909,122.19243730909531,2.049531588871416,11,5,6,0,Normal
2024-05-31 08:11:29,2.6986604604011157,2.5424826938097276,3324,89.0,195.52941176470588,146.88015028148902,3.3562863836251133,17,4,10,0,Normal
2024-05-31 08:11:35,2.7688111352560267,2.2058673130043935,8998,328.0,243.1891891891892,132.75151301379088,6.369850019298924,37,8,28,0,Normal
2024-05-31 08:11:44,1.4854752972273344,1.4854752972273344,1057,66.0,105.7,72.59483452698271,1.2145044378599412,10,3,7,0,Normal
2024-05-31 08:12:11,1.600255350734365,2.260529532471632,3423,56.0,97.8,92.38206381265637,6.993226360946787,35,29,5,0,Normal
2024-05-31 08:12:17,2.108694969562842,2.903701696057348,2516,77.5,125.8,95.46130105964406,3.6116898844150884,20,8,11,0,Normal
2024-05-31 08:12:22,2.197159723424149,2.2810361125534238,811,66.0,90.11111111111111,48.222734252273916,1.735588492739744,9,5,4,0,Normal
2024-05-31 08:12:27,1.789929075309999,2.481714572986073,809,63.0,73.54545454545455,28.946231145360898,2.2016190706645666,11,7,4,0,Normal
2024-05-31 08:12:33,1.836591668108979,1.7527152789797045,617,66.0,68.55555555555556,10.242733045770233,2.1380084451333583,9,5,4,0,Normal
2024-05-31 08:12:38,0.20072166129886043,7.955607298970686,13774,54.0,54.876494023904385,8.35925693783563,66.49073553588089,251,247,4,0,Normal
2024-05-31 08:12:43,0.06893352155572575,10.637491532364189,90660,54.0,55.82512315270936,23.2794431264039,325.47875339232434,1624,1612,12,0,ddos
2024-05-31 08:12:48,0.10751252456691152,10.465271977999532,82036,54.0,56.57655172413793,27.50919598918628,313.9937712297685,1450,1434,14,0,ddos
2024-05-31 08:12:54,0.151243589652738,9.712324209457067,48186,54.0,55.513824884792626,12.827589169271127,150.42170065249744,868,851,15,0,Normal
2024-05-31 08:12:59,0.8812908992306927,1.8464393446710154,1044,66.0,104.4,51.250756091983654,2.1455157433654217,10,3,7,0,Normal
2024-05-31 08:13:04,2.275836163305127,2.408549096875309,4843,267.5,220.13636363636363,140.5244383322525,4.867724024828933,22,6,16,0,Normal
2024-05-31 08:13:09,1.7461034137898075,1.1956217818146277,8133,349.0,312.8076923076923,79.46359555011011,5.630639166336227,26,1,25,0,Normal
2024-05-31 08:13:14,2.114805144339332,1.1635402011210707,8654,217.0,227.73684210526315,103.90625436079802,7.452742746618122,38,6,32,0,Normal
2024-05-31 08:13:24,0.7219280948873623,1.3709505944546687,398,63.0,79.6,31.72128622865094,0.5465194634709124,5,1,4,0,Normal
2024-05-31 08:13:29,2.186704345910025,2.186704345910025,1969,66.0,179.0,135.95186313879296,2.2376288619948506,11,2,7,0,Normal
